GeneID,CTRL1,CTRL2,SAMPLE1,SAMPLE2
ENSG00000100558,2,0,0,1
ENSG00000265993,0,0,0,0
ENSG00000156127,0,0,0,0
ENSG00000119686,82,79,79,96
ENSG00000242951,1,16,4,3
ENSG00000201096,0,0,0,0
ENSG00000280494,0,0,0,0
ENSG00000119685,969,767,813,1074
ENSG00000133935,1057,964,942,1665
ENSG00000283629,0,0,0,0
ENSG00000089916,2846,2892,2330,3443
ENSG00000258454,3,7,2,3
ENSG00000280078,8,17,4,8
ENSG00000258402,0,0,0,0
ENSG00000119650,482,464,480,490
ENSG00000054690,571,641,243,384
ENSG00000100564,287,264,251,295
ENSG00000259502,10,3,3,11
ENSG00000259648,9,4,7,6
ENSG00000201529,0,0,2,0
ENSG00000081181,264,235,321,233
ENSG00000286861,8,36,18,13
ENSG00000100568,773,996,771,870
ENSG00000258626,2,4,7,5
ENSG00000272253,0,0,0,0
ENSG00000258466,1,3,1,0
ENSG00000072042,1940,2087,1514,2646
ENSG00000139988,3,5,20,10
ENSG00000241542,0,0,0,0
ENSG00000258618,0,0,0,0
ENSG00000271697,0,0,0,0
ENSG00000239820,1,1,5,0
ENSG00000258759,0,1,3,1
ENSG00000274666,0,0,0,1
ENSG00000226677,3,2,2,5
ENSG00000279434,39,22,34,25
ENSG00000283098,2,1,13,4
ENSG00000238540,0,0,0,0
ENSG00000257520,0,0,0,0
ENSG00000229415,0,0,1,0
ENSG00000253563,0,0,0,0
ENSG00000258467,0,0,0,0
ENSG00000243730,0,0,0,0
ENSG00000136327,0,0,2,1
ENSG00000201395,0,0,0,0
ENSG00000258661,0,0,20,4
ENSG00000198807,48,6,680,68
ENSG00000258988,0,0,0,0
ENSG00000072415,1006,782,475,840
ENSG00000286319,2,2,1,2
ENSG00000100554,1383,1227,733,1368
ENSG00000100883,1517,1246,1942,1876
ENSG00000211959,2,0,0,0
ENSG00000253467,0,0,0,0
ENSG00000228757,0,0,0,0
ENSG00000253294,0,0,0,0
ENSG00000278473,0,0,0,0
ENSG00000228966,0,0,0,0
ENSG00000254228,0,0,0,0
ENSG00000232216,1,0,0,0
ENSG00000283195,0,0,0,0
ENSG00000283562,0,0,0,0
ENSG00000283464,0,0,0,0
ENSG00000270816,0,0,0,0
ENSG00000253465,0,0,0,0
ENSG00000253895,0,0,0,0
ENSG00000211961,0,0,0,0
ENSG00000211962,0,0,0,0
ENSG00000253808,0,0,0,0
ENSG00000229092,0,0,0,0
ENSG00000253862,0,0,0,0
ENSG00000211964,0,0,0,0
ENSG00000211965,0,0,0,0
ENSG00000253386,0,0,0,0
ENSG00000253241,0,0,0,0
ENSG00000211966,0,0,0,0
ENSG00000253941,0,0,0,0
ENSG00000253545,0,0,0,0
ENSG00000211967,0,0,0,0
ENSG00000253714,0,0,0,0
ENSG00000275475,0,0,0,0
ENSG00000254395,0,0,0,0
ENSG00000253131,0,0,0,0
ENSG00000253759,0,0,0,0
ENSG00000211968,0,0,0,0
ENSG00000224373,0,0,0,0
ENSG00000253742,0,0,0,0
ENSG00000254167,0,0,0,0
ENSG00000119638,2677,2084,4183,3183
ENSG00000279140,11,8,5,8
ENSG00000258701,30,5,26,43
ENSG00000239365,4,2,4,1
ENSG00000196183,2,2,1,3
ENSG00000075413,3018,3107,2785,3648
ENSG00000205978,3831,2789,18366,8152
ENSG00000139899,30,16,101,73
ENSG00000100441,1484,1580,2363,2005
ENSG00000092009,5,2,2,8
ENSG00000258657,4,0,3,1
ENSG00000100450,0,0,0,0
ENSG00000100448,1,0,0,0
ENSG00000258421,0,0,0,0
ENSG00000021645,340,1330,30,636
ENSG00000199454,0,0,0,0
ENSG00000239438,0,0,0,0
ENSG00000258723,0,0,0,0
ENSG00000258719,0,0,0,0
ENSG00000258874,0,0,0,0
ENSG00000258478,1,0,0,0
ENSG00000258829,0,0,0,0
ENSG00000258419,0,0,0,0
ENSG00000258662,1,0,0,0
ENSG00000259106,0,0,0,0
ENSG00000287118,1,0,0,0
ENSG00000258637,1,0,0,0
ENSG00000258416,0,1,0,0
ENSG00000287913,8,5,16,8
ENSG00000207089,0,0,1,1
ENSG00000270975,0,0,1,0
ENSG00000258565,2,0,10,3
ENSG00000258967,0,0,0,0
ENSG00000258531,0,0,0,0
ENSG00000259062,0,1,2,2
ENSG00000242293,0,0,0,0
ENSG00000139990,2543,3047,3879,3583
ENSG00000259165,5,1,11,11
ENSG00000206768,1,1,0,0
ENSG00000276063,0,0,1,0
ENSG00000278587,0,0,0,0
ENSG00000258350,0,0,0,0
ENSG00000092140,1594,1494,1146,1647
ENSG00000258648,13,3,19,9
ENSG00000243855,0,0,0,0
ENSG00000092108,1442,1270,1872,1708
ENSG00000280281,0,0,0,1
ENSG00000140093,8,4,1,5
ENSG00000170099,0,1,0,0
ENSG00000197249,1,1,0,0
ENSG00000256357,0,0,0,0
ENSG00000186910,0,0,0,0
ENSG00000170054,0,0,0,0
ENSG00000165953,0,1,0,0
ENSG00000129484,997,1025,831,980
ENSG00000133943,497,392,698,661
ENSG00000129467,71,19,2882,211
ENSG00000227051,8300,8944,4245,10266
ENSG00000119715,46,92,32,112
ENSG00000168398,19,29,446,222
ENSG00000053254,1581,1813,1925,2225
ENSG00000157227,3514,2158,17268,5960
ENSG00000252800,0,0,0,3
ENSG00000258962,0,0,0,1
ENSG00000275154,0,0,0,0
ENSG00000260711,16,4,2,10
ENSG00000165929,309,85,42,304
ENSG00000100815,1268,1176,2011,1637
ENSG00000259020,2,2,1,0
ENSG00000183648,651,546,625,701
ENSG00000165934,1933,1696,1680,1874
ENSG00000092203,1667,1812,2109,2011
ENSG00000165819,1717,1658,1134,1589
ENSG00000165821,4062,4798,1714,3293
ENSG00000257096,0,0,0,0
ENSG00000201358,0,0,0,0
ENSG00000251792,0,1,1,0
ENSG00000100483,256,231,317,332
ENSG00000100485,1506,1557,787,1555
ENSG00000087299,353,317,288,361
ENSG00000264712,0,1,0,0
ENSG00000259071,0,0,0,0
ENSG00000258857,2,3,0,2
ENSG00000100490,269,331,167,266
ENSG00000092200,23,15,10,18
ENSG00000272444,5,3,5,7
ENSG00000259013,0,1,1,0
ENSG00000133983,89,56,36,59
ENSG00000258644,0,0,0,0
ENSG00000222640,4,3,1,4
ENSG00000213463,1326,1395,1506,1379
ENSG00000139985,19,11,17,22
ENSG00000257759,0,2,3,0
ENSG00000252263,0,0,0,0
ENSG00000134007,5,7,4,1
ENSG00000274397,0,0,0,0
ENSG00000133997,452,440,449,443
ENSG00000259115,0,0,0,0
ENSG00000258951,10,3,3,5
ENSG00000245466,14,11,0,8
ENSG00000240837,0,0,0,0
ENSG00000133985,1777,805,119,1233
ENSG00000275630,4,1,1,2
ENSG00000287153,1,0,0,0
ENSG00000287777,0,0,0,2
ENSG00000258897,0,0,0,0
ENSG00000223299,0,0,0,0
ENSG00000287350,0,0,0,0
ENSG00000258979,0,0,0,1
ENSG00000287772,0,1,0,0
ENSG00000280070,2,0,0,2
ENSG00000288034,0,0,0,0
ENSG00000259026,0,1,0,1
ENSG00000258393,0,0,0,0
ENSG00000006432,1733,1606,572,1704
ENSG00000258680,0,0,0,0
ENSG00000270713,1,0,0,0
ENSG00000199285,0,0,0,0
ENSG00000100934,2435,2240,4567,4198
ENSG00000259121,0,0,0,2
ENSG00000258651,0,2,0,2
ENSG00000258591,1,1,0,2
ENSG00000182400,222,234,165,281
ENSG00000285830,12,13,9,13
ENSG00000241984,5,12,7,8
ENSG00000259083,5,4,0,2
ENSG00000100941,6294,5886,5078,5759
ENSG00000258671,0,0,0,0
ENSG00000270503,1,1,1,2
ENSG00000258940,7,2,6,5
ENSG00000258425,0,0,0,0
ENSG00000258976,1,0,0,0
ENSG00000119682,2628,2604,1513,2800
ENSG00000258439,3,3,1,4
ENSG00000222604,0,0,0,0
ENSG00000119616,882,917,891,920
ENSG00000119596,4869,5009,4199,5207
ENSG00000168175,3031,2373,2931,3043
ENSG00000131981,166,111,1342,883
ENSG00000126787,1734,1015,373,918
ENSG00000258050,5,1,0,1
ENSG00000279392,2,3,6,4
ENSG00000271180,3,0,0,0
ENSG00000258413,3,5,1,5
ENSG00000178974,729,669,704,876
ENSG00000239686,0,1,0,0
ENSG00000278818,0,0,0,0
ENSG00000258469,1,3,1,0
ENSG00000258455,0,0,0,1
ENSG00000126775,626,703,683,683
ENSG00000259318,47,53,38,39
ENSG00000213641,2,0,1,3
ENSG00000271484,1,3,0,2
ENSG00000200742,12,7,3,12
ENSG00000072121,1190,1045,1765,1374
ENSG00000258837,0,1,0,0
ENSG00000244677,0,0,1,1
ENSG00000243546,0,0,0,0
ENSG00000240210,0,1,1,0
ENSG00000258477,0,2,1,0
ENSG00000287385,19,7,33,23
ENSG00000258623,7,10,7,10
ENSG00000242941,5,5,2,6
ENSG00000287167,9,5,6,13
ENSG00000260806,9,16,10,17
ENSG00000259110,0,0,0,0
ENSG00000258860,0,0,0,1
ENSG00000240023,0,0,0,0
ENSG00000259022,1,6,1,1
ENSG00000259017,1,1,0,4
ENSG00000259105,0,0,0,0
ENSG00000258783,0,0,1,0
ENSG00000168348,19,3,2,3
ENSG00000253059,0,0,0,0
ENSG00000257957,1,0,1,2
ENSG00000258938,2,2,5,4
ENSG00000258300,0,0,0,0
ENSG00000100916,431,409,431,498
ENSG00000257272,3,3,0,0
ENSG00000257307,4,3,0,0
ENSG00000257614,0,0,0,0
ENSG00000257720,1,0,0,0
ENSG00000257826,6,0,0,1
ENSG00000022976,240,256,312,288
ENSG00000100949,347,460,419,478
ENSG00000100796,2458,2489,2062,2462
ENSG00000140009,39,32,20,35
ENSG00000092036,141,137,92,110
ENSG00000139914,5,13,17,7
ENSG00000165762,0,0,0,0
ENSG00000165379,279,176,304,484
ENSG00000176299,0,0,0,0
ENSG00000169484,0,0,0,0
ENSG00000255804,1,0,0,0
ENSG00000176253,0,0,0,0
ENSG00000155249,0,0,0,0
ENSG00000169208,0,0,0,0
ENSG00000197734,2,4,1,4
ENSG00000258027,0,0,0,0
ENSG00000278184,0,0,0,0
ENSG00000174373,1541,1601,1253,1812
ENSG00000012983,1755,2162,2992,2562
ENSG00000197102,24047,25487,22032,28633
ENSG00000100813,6939,7007,8996,8048
ENSG00000252497,0,0,0,0
ENSG00000125954,0,0,0,0
ENSG00000139998,1507,1232,2136,1661
ENSG00000257365,135,133,157,158
ENSG00000272158,7,4,6,5
ENSG00000125952,687,721,1145,899
ENSG00000266531,0,1,0,0
ENSG00000259118,7,6,13,13
ENSG00000172590,660,664,710,662
ENSG00000196553,1,1,0,1
ENSG00000177108,572,801,8,786
ENSG00000269883,7,9,0,6
ENSG00000258552,0,1,0,0
ENSG00000201384,0,0,0,0
ENSG00000221754,0,0,0,0
ENSG00000100577,278,437,470,335
ENSG00000100580,1700,1995,933,1633
ENSG00000258510,2,2,0,2
ENSG00000183828,194,189,265,295
ENSG00000258500,1,1,1,1
ENSG00000253075,0,0,0,0
ENSG00000259031,40,25,6,7
ENSG00000258576,0,0,0,0
ENSG00000197358,2,3,1,1
ENSG00000240179,0,0,0,0
ENSG00000258038,0,0,0,0
ENSG00000257523,0,0,0,0
ENSG00000258028,0,1,2,0
ENSG00000252065,0,0,0,0
ENSG00000257522,4,1,0,1
ENSG00000258107,0,0,0,0
ENSG00000286040,0,0,0,1
ENSG00000212518,0,0,0,0
ENSG00000257120,1,0,0,0
ENSG00000252686,0,0,0,0
ENSG00000287142,1,1,1,2
ENSG00000259116,11,12,39,18
ENSG00000259160,0,0,0,0
ENSG00000165807,6,2,23,15
ENSG00000259076,0,0,0,0
ENSG00000259010,1,1,0,0
ENSG00000126822,535,263,1384,1192
ENSG00000070182,128,57,18,110
ENSG00000284269,0,0,0,0
ENSG00000009830,1818,1241,1175,1643
ENSG00000184394,0,0,0,0
ENSG00000142208,3246,3145,2925,4392
ENSG00000221977,0,0,0,0
ENSG00000207952,0,0,1,0
ENSG00000184887,523,599,965,871
ENSG00000176198,0,0,1,1
ENSG00000198513,644,821,209,713
ENSG00000240513,0,0,0,0
ENSG00000213867,2,3,5,1
ENSG00000100473,160,153,41,95
ENSG00000258525,15,14,6,21
ENSG00000196792,939,928,1211,1059
ENSG00000258886,0,0,0,0
ENSG00000258968,0,0,0,0
ENSG00000258640,1,0,3,3
ENSG00000207440,1,0,0,1
ENSG00000202402,0,0,0,0
ENSG00000257831,1,1,6,6
ENSG00000199291,0,0,0,0
ENSG00000072110,1914,1109,5467,3730
ENSG00000100478,346,306,273,300
ENSG00000258814,0,0,0,0
ENSG00000259107,0,0,0,0
ENSG00000185070,1491,1285,10989,6135
ENSG00000286333,1,4,0,3
ENSG00000273830,0,0,0,0
ENSG00000258871,2,2,0,6
ENSG00000285936,3,5,0,3
ENSG00000206751,0,0,0,0
ENSG00000176043,0,0,0,0
ENSG00000090060,5630,5601,4862,5713
ENSG00000258289,1179,765,573,1193
ENSG00000092208,347,324,173,300
ENSG00000205683,286,590,17,487
ENSG00000257115,0,0,0,0
ENSG00000196832,0,0,0,0
ENSG00000100836,1407,1625,1483,1305
ENSG00000276240,0,0,0,0
ENSG00000100445,155,175,139,180
ENSG00000165553,15,48,8,4
ENSG00000258453,0,0,0,0
ENSG00000139915,135,116,650,185
ENSG00000169397,0,0,0,0
ENSG00000211780,0,0,0,0
ENSG00000211781,0,0,0,0
ENSG00000211782,0,0,0,0
ENSG00000211783,0,0,0,0
ENSG00000211784,0,0,0,0
ENSG00000256474,0,0,0,0
ENSG00000211785,0,0,0,0
ENSG00000211786,0,0,0,0
ENSG00000211787,0,0,0,0
ENSG00000211788,0,0,0,0
ENSG00000211789,0,0,0,0
ENSG00000211790,0,0,0,0
ENSG00000256379,0,1,0,0
ENSG00000211791,1,0,0,1
ENSG00000211792,0,1,0,0
ENSG00000211793,0,0,0,0
ENSG00000258482,0,0,0,0
ENSG00000258557,0,0,0,0
ENSG00000211794,0,0,0,0
ENSG00000211795,0,0,0,0
ENSG00000211796,1,0,0,1
ENSG00000211797,1,0,0,0
ENSG00000211798,0,0,0,0
ENSG00000211799,0,0,2,0
ENSG00000258705,0,0,0,0
ENSG00000211800,0,0,0,0
ENSG00000211801,0,0,0,0
ENSG00000276428,0,0,0,0
ENSG00000211802,0,0,0,0
ENSG00000211803,0,0,0,0
ENSG00000211804,0,0,0,0
ENSG00000211805,0,0,0,0
ENSG00000211806,0,0,0,0
ENSG00000211807,0,0,0,0
ENSG00000211808,0,0,0,0
ENSG00000211809,0,0,0,1
ENSG00000258835,0,0,0,1
ENSG00000211810,0,0,0,0
ENSG00000259092,2,0,0,1
ENSG00000249048,0,0,0,0
ENSG00000258905,0,0,0,0
ENSG00000258812,0,3,0,1
ENSG00000211812,0,0,0,0
ENSG00000211813,0,0,0,0
ENSG00000211814,0,0,0,0
ENSG00000211815,0,0,0,0
ENSG00000259068,0,0,0,0
ENSG00000211816,0,0,1,0
ENSG00000211817,0,0,0,0
ENSG00000211818,0,0,0,0
ENSG00000211819,0,0,0,0
ENSG00000211820,0,1,0,0
ENSG00000211896,1,2,0,0
ENSG00000211897,0,0,0,0
ENSG00000270371,0,0,0,0
ENSG00000211898,0,0,0,0
ENSG00000211899,0,0,0,0
ENSG00000265612,0,0,0,0
ENSG00000264024,0,0,0,0
ENSG00000263413,0,0,0,0
ENSG00000264781,0,0,0,0
ENSG00000211900,0,0,0,0
ENSG00000237111,0,0,0,0
ENSG00000242472,0,0,0,0
ENSG00000240041,0,0,0,0
ENSG00000242887,0,0,0,0
ENSG00000237547,0,0,0,0
ENSG00000211904,0,0,0,0
ENSG00000211905,0,0,0,0
ENSG00000236597,0,0,0,0
ENSG00000227335,0,0,0,0
ENSG00000211907,0,0,0,0
ENSG00000225825,0,0,0,0
ENSG00000211909,0,0,0,0
ENSG00000227196,0,0,0,0
ENSG00000211911,0,0,0,0
ENSG00000211912,0,0,0,0
ENSG00000244620,0,0,0,0
ENSG00000237020,0,0,0,0
ENSG00000211914,0,0,0,0
ENSG00000211915,0,0,0,0
ENSG00000227800,0,0,0,0
ENSG00000211917,0,0,0,0
ENSG00000211918,0,0,0,0
ENSG00000227108,0,0,0,0
ENSG00000211920,0,0,0,0
ENSG00000211921,0,0,0,0
ENSG00000232543,0,0,0,0
ENSG00000211925,0,0,0,0
ENSG00000237197,0,0,0,0
ENSG00000228131,0,0,0,0
ENSG00000211928,0,0,0,0
ENSG00000233655,0,0,0,0
ENSG00000211930,0,0,0,0
ENSG00000211931,0,0,0,0
ENSG00000236170,0,0,0,0
ENSG00000211933,0,0,0,0
ENSG00000254279,0,0,0,0
ENSG00000225200,16,20,38,16
ENSG00000211934,0,0,0,0
ENSG00000253780,0,0,0,0
ENSG00000211935,0,0,0,0
ENSG00000276775,0,0,0,0
ENSG00000282122,0,0,0,0
ENSG00000211937,0,0,0,0
ENSG00000253387,0,0,0,0
ENSG00000254053,0,0,0,0
ENSG00000253763,0,0,0,0
ENSG00000211938,0,0,0,0
ENSG00000199480,0,0,0,0
ENSG00000254329,0,0,0,0
ENSG00000211970,0,0,0,0
ENSG00000253132,0,0,0,0
ENSG00000253747,0,0,0,0
ENSG00000253936,0,0,0,0
ENSG00000223648,0,0,0,0
ENSG00000253209,0,0,0,0
ENSG00000253169,0,0,0,0
ENSG00000211972,0,0,0,0
ENSG00000253274,0,0,0,0
ENSG00000223506,0,0,0,0
ENSG00000253820,0,0,0,0
ENSG00000254036,0,0,0,0
ENSG00000253635,0,0,0,0
ENSG00000254052,0,0,0,0
ENSG00000253703,0,0,0,0
ENSG00000211973,0,0,0,0
ENSG00000211974,0,0,0,0
ENSG00000282600,0,0,0,0
ENSG00000281990,0,0,0,0
ENSG00000283571,0,0,0,0
ENSG00000280411,0,0,0,0
ENSG00000274576,0,0,0,0
ENSG00000254056,0,0,0,0
ENSG00000225698,0,0,0,0
ENSG00000211976,0,0,0,0
ENSG00000224650,1,0,0,0
ENSG00000254134,0,0,0,0
ENSG00000254176,0,0,0,0
ENSG00000253247,0,0,0,0
ENSG00000253310,0,0,0,0
ENSG00000265929,0,0,0,0
ENSG00000211978,0,0,0,0
ENSG00000253674,0,0,0,0
ENSG00000275747,0,0,0,0
ENSG00000283906,0,0,0,0
ENSG00000211979,0,0,0,0
ENSG00000253303,0,0,0,0
ENSG00000176438,95,37,193,199
ENSG00000119608,31,18,40,30
ENSG00000197555,1598,728,1418,1413
ENSG00000126804,834,685,1728,1300
ENSG00000100505,646,730,165,430
ENSG00000100644,3380,3320,9887,5910
ENSG00000258964,0,0,0,0
ENSG00000023608,127,139,218,197
ENSG00000279633,0,3,6,3
ENSG00000258956,0,0,0,0
ENSG00000258842,0,0,0,0
ENSG00000258903,2,0,7,2
ENSG00000259142,0,0,0,0
ENSG00000270852,0,0,0,0
ENSG00000257869,0,0,0,0
ENSG00000100918,713,85,1257,995
ENSG00000100884,7,2,1,4
ENSG00000176473,264,240,192,258
ENSG00000258620,2,0,2,1
ENSG00000279593,0,0,0,0
ENSG00000258584,69,32,1,83
ENSG00000100628,8,4,3,5
ENSG00000258987,0,0,0,0
ENSG00000175699,0,0,0,1
ENSG00000089723,386,236,175,311
ENSG00000165948,525,431,600,569
ENSG00000119632,272,247,179,286
ENSG00000119698,251,99,25,142
ENSG00000126803,270,36,1554,1360
ENSG00000136352,0,0,0,0
ENSG00000258428,4,6,3,6
ENSG00000259133,1,0,0,0
ENSG00000242995,0,1,0,0
ENSG00000258703,0,0,0,0
ENSG00000243801,0,0,0,1
ENSG00000200818,0,0,0,0
ENSG00000165588,548,47,139,1108
ENSG00000183484,3,10,140,45
ENSG00000286636,1,0,8,6
ENSG00000280244,0,1,0,0
ENSG00000258154,0,0,0,0
ENSG00000287459,0,0,0,0
ENSG00000184916,341,349,333,435
ENSG00000273778,0,0,0,0
ENSG00000257622,0,0,0,0
ENSG00000179364,4665,4760,3739,5273
ENSG00000279495,105,83,82,99
ENSG00000242085,29,21,25,29
ENSG00000226174,42,43,51,46
ENSG00000251602,110,72,79,126
ENSG00000182979,2914,2956,3094,3388
ENSG00000257270,171,179,217,191
ENSG00000182809,3105,2124,462,2876
ENSG00000213145,8,8,13,8
ENSG00000257341,0,0,3,1
ENSG00000185347,241,101,181,177
ENSG00000184986,133,30,104,164
ENSG00000230157,0,0,1,0
ENSG00000234402,0,0,0,0
ENSG00000211890,2,0,0,0
ENSG00000211891,0,0,0,0
ENSG00000211892,0,0,0,0
ENSG00000274172,0,0,0,0
ENSG00000211893,0,0,0,0
ENSG00000277030,0,0,0,0
ENSG00000253364,0,0,0,0
ENSG00000183092,2040,1626,500,512
ENSG00000258566,0,0,0,0
ENSG00000258569,3,1,4,2
ENSG00000071246,2110,2102,2105,2179
ENSG00000259081,22,16,32,41
ENSG00000258610,0,0,0,0
ENSG00000258301,16,7,6,12
ENSG00000013523,931,805,1248,1315
ENSG00000286437,3,1,3,7
ENSG00000241081,4,9,18,8
ENSG00000223174,0,0,0,0
ENSG00000259058,0,0,0,1
ENSG00000285966,10,16,13,13
ENSG00000266553,0,0,0,0
ENSG00000243225,0,0,0,0
ENSG00000119669,3957,2773,3122,3805
ENSG00000273729,82,66,48,70
ENSG00000246548,6,4,5,5
ENSG00000258473,1,0,0,0
ENSG00000258819,10,1,24,11
ENSG00000287004,2,1,0,0
ENSG00000100565,0,0,0,0
ENSG00000166165,8481,12372,331,5654
ENSG00000256053,293,239,256,277
ENSG00000184304,310,142,450,703
ENSG00000257904,0,0,1,0
ENSG00000248975,0,0,0,0
ENSG00000240201,0,0,0,0
ENSG00000279032,0,0,0,0
ENSG00000125375,240,266,139,265
ENSG00000211448,182,49,1164,314
ENSG00000139970,3884,4052,141,5028
ENSG00000100526,325,190,117,186
ENSG00000100852,1840,1566,1453,2133
ENSG00000165795,933,1001,1879,1035
ENSG00000100453,2,0,0,0
ENSG00000054654,5440,3934,1604,6061
ENSG00000156414,3,0,116,6
ENSG00000099814,1573,1700,1456,2159
ENSG00000187630,65,78,139,108
ENSG00000185024,1116,982,1376,1445
ENSG00000087303,170,213,1716,1410
ENSG00000136367,1330,1649,606,1244
ENSG00000092051,2727,2347,2008,3103
ENSG00000015133,1408,1227,371,1557
ENSG00000100938,592,558,638,630
ENSG00000139880,1081,897,760,884
ENSG00000151332,513,557,734,667
ENSG00000066427,871,892,931,799
ENSG00000089737,4205,4394,4316,5170
ENSG00000027075,64,2,515,98
ENSG00000092068,1993,260,1184,1286
ENSG00000176153,8,4,9,8
ENSG00000198668,9639,8635,4044,10107
ENSG00000129518,513,580,529,605
ENSG00000092199,10855,12030,10186,11386
ENSG00000176230,0,0,0,0
ENSG00000150527,450,376,770,577
ENSG00000136305,0,0,0,0
ENSG00000100439,803,371,1229,521
ENSG00000181619,212,118,168,211
ENSG00000186469,6402,7509,1188,6437
ENSG00000165521,134,92,5,64
ENSG00000250366,871,480,52,575
ENSG00000156050,341,372,295,425
ENSG00000119723,155,167,213,215
ENSG00000187097,445,374,560,491
ENSG00000279461,0,0,2,1
ENSG00000119636,181,175,217,227
ENSG00000119711,982,723,612,642
ENSG00000239910,0,0,0,0
ENSG00000258513,0,0,0,0
ENSG00000119614,0,0,0,1
ENSG00000119688,1777,1617,2146,1642
ENSG00000258559,114,101,102,109
ENSG00000133980,0,0,0,0
ENSG00000258737,0,0,0,0
ENSG00000177776,0,0,0,0
ENSG00000205659,674,607,537,561
ENSG00000259155,9,3,4,7
ENSG00000258462,2,0,1,0
ENSG00000221114,0,0,0,0
ENSG00000197776,87,107,158,116
ENSG00000258400,2,1,0,0
ENSG00000165525,1339,1308,1156,1289
ENSG00000277634,0,0,0,1
ENSG00000252474,2,0,0,0
ENSG00000278771,0,6,7,4
ENSG00000274012,0,0,0,0
ENSG00000278002,2,1,2,1
ENSG00000251929,0,0,0,0
ENSG00000274704,0,0,0,0
ENSG00000278038,0,0,0,0
ENSG00000270788,0,0,0,0
ENSG00000243038,1,0,0,0
ENSG00000165527,1331,1157,1160,1240
ENSG00000241582,0,0,0,0
ENSG00000165410,1004,993,577,1168
ENSG00000243824,1,1,0,0
ENSG00000198604,1359,1592,553,1210
ENSG00000251726,1,1,0,0
ENSG00000258738,29,35,28,14
ENSG00000258493,0,0,0,0
ENSG00000092020,384,481,170,357
ENSG00000100890,347,294,343,308
ENSG00000258790,3,4,2,3
ENSG00000241052,0,1,0,0
ENSG00000259090,0,0,0,0
ENSG00000282625,0,0,0,0
ENSG00000282308,0,0,0,0
ENSG00000256243,0,1,0,0
ENSG00000240392,1,0,1,1
ENSG00000100902,74,80,78,91
ENSG00000288045,0,6,10,3
ENSG00000258503,1,0,0,0
ENSG00000258993,0,1,0,5
ENSG00000139973,436,361,470,545
ENSG00000289503,0,0,0,0
ENSG00000186369,50,14,7,31
ENSG00000169488,0,0,0,0
ENSG00000196383,0,0,0,0
ENSG00000151445,592,664,967,798
ENSG00000100591,1366,1368,1409,1486
ENSG00000212371,2,6,5,3
ENSG00000100593,18,1,10,18
ENSG00000100596,1525,1551,1130,1599
ENSG00000240233,0,1,0,0
ENSG00000258957,9,18,3,16
ENSG00000258520,15,14,8,9
ENSG00000100626,1151,1852,1220,1973
ENSG00000280073,16,21,12,14
ENSG00000100632,1786,1571,1199,1703
ENSG00000029364,2245,1790,2162,2628
ENSG00000286424,1,0,1,0
ENSG00000081177,1219,1342,1122,1379
ENSG00000140006,279,268,174,286
ENSG00000198133,151,81,44,128
ENSG00000215277,25,22,15,29
ENSG00000071537,2845,2636,3549,3920
ENSG00000258977,1,0,0,1
ENSG00000140022,1743,519,775,1321
ENSG00000265768,0,0,0,0
ENSG00000165949,228,151,257,234
ENSG00000205436,0,0,0,1
ENSG00000129493,725,421,686,1064
ENSG00000283016,0,0,5,0
ENSG00000258443,7,9,7,6
ENSG00000258695,4,1,3,4
ENSG00000184227,25,22,192,61
ENSG00000258408,1,0,9,0
ENSG00000119673,255,140,409,225
ENSG00000258524,1,1,1,5
ENSG00000279026,39,32,43,25
ENSG00000177465,1,0,7,0
ENSG00000205669,0,1,7,0
ENSG00000258972,0,0,0,0
ENSG00000119661,1193,966,528,912
ENSG00000251907,0,0,0,0
ENSG00000258660,0,0,0,0
ENSG00000176903,4170,5643,1777,4588
ENSG00000264741,0,0,0,0
ENSG00000258586,1,0,0,0
ENSG00000270576,0,0,0,0
ENSG00000140043,57,115,51,87
ENSG00000258653,2,1,3,2
ENSG00000223300,0,0,1,1
ENSG00000273711,6,13,6,5
ENSG00000119725,38,81,40,42
ENSG00000258891,10,11,5,9
ENSG00000270140,1,4,0,3
ENSG00000199472,0,2,2,0
ENSG00000100583,289,130,67,145
ENSG00000165555,82,57,39,50
ENSG00000168952,66,101,56,113
ENSG00000182185,88,71,93,101
ENSG00000165355,299,281,390,370
ENSG00000289442,0,1,0,3
ENSG00000289436,32,19,43,54
ENSG00000258945,0,0,0,0
ENSG00000289290,0,0,0,0
ENSG00000289531,1,0,0,0
ENSG00000288797,0,0,0,0
ENSG00000289541,0,0,0,0
ENSG00000259319,29,7,29,27
ENSG00000273783,11,12,14,14
ENSG00000258511,2,0,0,2
ENSG00000289495,0,0,0,0
ENSG00000259038,1,2,10,7
ENSG00000258602,1,2,0,0
ENSG00000288762,13,2,0,8
ENSG00000289195,0,0,0,1
ENSG00000289523,14,9,18,12
ENSG00000288802,22,3,4,9
ENSG00000246223,7,1,1,10
ENSG00000289208,1,0,0,0
ENSG00000257621,1527,1438,1531,1620
ENSG00000092148,3773,3446,4878,4817
ENSG00000166170,1433,1212,1172,1332
ENSG00000126214,1672,1712,968,1660
ENSG00000241494,6,7,6,5
ENSG00000289049,1,0,0,0
ENSG00000259088,6,12,11,22
ENSG00000207208,0,0,0,0
ENSG00000256705,1,2,0,1
ENSG00000259161,0,0,0,0
ENSG00000289482,2,0,0,0
ENSG00000258959,0,0,0,0
